479 206.0,154.0,0 
480 205.0,157.0,0 
481 203.0,161.0,0 
482 206.0,162.0,0 
483 202.0,164.0,0 
484 205.0,161.0,0 
485 204.0,160.0,0 
486 204.0,162.0,0 
487 204.0,162.0,0 
488 201.0,163.0,0 
489 199.0,165.0,0 
490 200.0,164.0,0 
491 199.0,163.0,0 
492 198.0,160.0,0 
493 197.0,161.0,0 
494 194.0,162.0,0 
495 193.0,165.0,0 
496 197.0,167.0,0 
497 198.0,166.0,0 
498 198.0,170.0,0 
499 199.0,167.0,0 
