1 124.0,150.0,0 
2 125.0,153.0,0 
3 126.0,154.0,0 
4 127.0,155.0,0 
5 127.0,155.0,0 
6 128.0,154.0,0 
7 128.0,154.0,0 
8 128.0,152.0,0 
9 130.0,156.0,0 
10 130.0,156.0,0 
11 131.0,157.0,0 
12 132.0,158.0,0 
13 133.0,159.0,0 
14 134.0,154.0,0 
15 129.0,153.0,0 
16 128.0,150.0,0 
17 124.0,150.0,0 
18 124.0,152.0,0 
19 127.0,155.0,0 
20 128.0,152.0,0 
21 128.0,150.0,0 
22 131.0,151.0,0 
23 129.0,149.0,0 
24 128.0,148.0,0 
25 129.0,147.0,0 
26 133.0,145.0,0 
27 134.0,142.0,0 
28 135.0,141.0,0 
29 137.0,141.0,0 
30 140.0,142.0,0 
31 139.0,143.0,0 
32 139.0,141.0,0 
33 141.0,141.0,0 
34 141.0,139.0,0 
35 142.0,138.0,0 
36 143.0,137.0,0 
37 142.0,138.0,0 
38 142.0,136.0,0 
39 141.0,133.0,0 
40 141.0,137.0,0 
41 142.0,140.0,0 
42 139.0,139.0,0 
43 134.0,140.0,0 
44 133.0,143.0,0 
45 130.0,140.0,0 
46 129.0,141.0,0 
47 128.0,138.0,0 
48 125.0,135.0,0 
49 124.0,136.0,0 
50 124.0,134.0,0 
51 124.0,134.0,0 
52 121.0,137.0,0 
53 123.0,139.0,0 
54 121.0,137.0,0 
55 120.0,140.0,0 
56 121.0,141.0,0 
57 120.0,144.0,0 
58 121.0,149.0,0 
59 124.0,148.0,0 
60 123.0,149.0,0 
61 123.0,151.0,0 
62 124.0,150.0,0 
63 122.0,152.0,0 
64 126.0,152.0,0 
65 128.0,152.0,0 
66 127.0,153.0,0 
67 131.0,155.0,0 
68 129.0,159.0,0 
69 128.0,164.0,0 
70 130.0,168.0,0 
71 134.0,166.0,0 
72 136.0,164.0,0 
73 137.0,167.0,0 
74 133.0,169.0,0 
75 140.0,168.0,0 
76 143.0,167.0,0 
77 146.0,170.0,0 
78 150.0,168.0,0 
79 153.0,169.0,0 
80 155.0,167.0,0 
81 154.0,170.0,0 
82 159.0,171.0,0 
83 161.0,171.0,0 
84 161.0,169.0,0 
85 158.0,168.0,0 
86 155.0,165.0,0 
87 154.0,166.0,0 
88 156.0,164.0,0 
89 160.0,162.0,0 
90 160.0,162.0,0 
91 164.0,160.0,0 
92 166.0,162.0,0 
93 167.0,161.0,0 
94 165.0,157.0,0 
95 167.0,157.0,0 
96 167.0,155.0,0 
97 167.0,149.0,0 
98 170.0,150.0,0 
99 171.0,151.0,0 
100 167.0,151.0,0 
101 168.0,148.0,0 
102 168.0,152.0,0 
103 165.0,153.0,0 
104 169.0,153.0,0 
105 169.0,153.0,0 
106 168.0,152.0,0 
107 166.0,152.0,0 
108 163.0,153.0,0 
109 165.0,155.0,0 
110 165.0,155.0,0 
111 164.0,154.0,0 
112 164.0,154.0,0 
113 163.0,155.0,0 
114 158.0,154.0,0 
115 158.0,154.0,0 
116 159.0,153.0,0 
117 156.0,152.0,0 
118 159.0,151.0,0 
119 161.0,147.0,0 
120 162.0,144.0,0 
121 161.0,143.0,0 
122 160.0,142.0,0 
123 157.0,145.0,0 
124 152.0,144.0,0 
125 150.0,142.0,0 
126 153.0,143.0,0 
127 154.0,142.0,0 
128 157.0,139.0,0 
