0 20.56,150.08,0.0
1 21.12,150.16,0.0
2 21.68,150.24,0.0
3 22.24,150.32,0.0
4 22.8,150.4,0.0
5 23.36,150.48,0.0
6 23.92,150.56,0.0
7 24.48,150.64,0.0
8 25.04,150.72,0.0
9 25.6,150.8,0.0
10 26.16,150.88,0.0
11 26.72,150.96,0.0
12 27.28,151.04,0.0
13 27.84,151.12,0.0
14 28.4,151.2,0.0
15 28.96,151.28,0.0
16 29.52,151.36,0.0
17 30.08,151.44,0.0
18 30.64,151.52,0.0
19 31.2,151.6,0.0
20 31.76,151.68,0.0
21 32.32,151.76,0.0
22 32.88,151.84,0.0
23 33.44,151.92,0.0
24 34.0,152.0,0.0
25 34.56,152.08,0.0
26 35.12,152.16,0.0
27 35.68,152.24,0.0
28 36.24,152.32,0.0
29 36.8,152.4,0.0
30 37.36,152.48,0.0
31 37.92,152.56,0.0
32 38.48,152.64,0.0
33 39.04,152.72,0.0
34 39.6,152.8,0.0
35 40.16,152.88,0.0
36 40.72,152.96,0.0
37 41.28,153.04,0.0
38 41.84,153.12,0.0
39 42.4,153.2,0.0
40 42.96,153.28,0.0
41 43.52,153.36,0.0
42 44.08,153.44,0.0
43 44.64,153.52,0.0
44 45.2,153.6,0.0
45 45.76,153.68,0.0
46 46.32,153.76,0.0
47 46.88,153.84,0.0
48 47.44,153.92,0.0
49 48.0,154.0,0.0
50 48.56,154.08,0.0
51 49.12,154.16,0.0
52 49.68,154.24,0.0
53 50.24,154.32,0.0
54 50.8,154.4,0.0
55 51.36,154.48,0.0
56 51.92,154.56,0.0
57 52.48,154.64,0.0
58 53.04,154.72,0.0
59 53.6,154.8,0.0
60 54.16,154.88,0.0
61 54.72,154.96,0.0
62 55.28,155.04,0.0
63 55.84,155.12,0.0
64 56.4,155.2,0.0
65 56.96,155.28,0.0
66 57.52,155.36,0.0
67 58.08,155.44,0.0
68 58.64,155.52,0.0
69 59.2,155.6,0.0
70 59.76,155.68,0.0
71 60.32,155.76,0.0
72 60.88,155.84,0.0
73 61.44,155.92,0.0
74 62.0,156.0,0.0
75 62.56,156.08,0.0
76 63.12,156.16,0.0
77 63.68,156.24,0.0
78 64.24,156.32,0.0
79 64.8,156.4,0.0
80 65.36,156.48,0.0
81 65.92,156.56,0.0
82 66.48,156.64,0.0
83 67.04,156.72,0.0
84 67.6,156.8,0.0
85 68.16,156.88,0.0
86 68.72,156.96,0.0
87 69.28,157.04,0.0
88 69.84,157.12,0.0
89 70.4,157.2,0.0
90 70.96,157.28,0.0
91 71.52,157.36,0.0
92 72.08,157.44,0.0
93 72.64,157.52,0.0
94 73.2,157.6,0.0
95 73.76,157.68,0.0
96 74.32,157.76,0.0
97 74.88,157.84,0.0
98 75.44,157.92,0.0
99 76.0,158.0,0.0
100 76.56,158.08,0.0
101 77.12,158.16,0.0
102 77.68,158.24,0.0
103 78.24,158.32,0.0
104 78.8,158.4,0.0
105 79.36,158.48,0.0
106 79.92,158.56,0.0
107 80.48,158.64,0.0
108 81.04,158.72,0.0
109 81.6,158.8,0.0
110 82.16,158.88,0.0
111 82.72,158.96,0.0
112 83.28,159.04,0.0
113 83.84,159.12,0.0
114 84.4,159.2,0.0
115 84.96,159.28,0.0
