1 52.0,148.0,0 
2 56.0,148.0,0 
3 58.0,146.0,0 
4 59.0,147.0,0 
5 55.0,143.0,0 
6 56.0,142.0,0 
7 60.0,140.0,0 
8 59.0,141.0,0 
9 63.0,139.0,0 
10 64.0,140.0,0 
11 67.0,141.0,0 
12 66.0,142.0,0 
13 67.0,143.0,0 
14 67.0,141.0,0 
15 71.0,143.0,0 
16 68.0,146.0,0 
17 67.0,145.0,0 
18 67.0,145.0,0 
19 71.0,145.0,0 
20 71.0,143.0,0 
21 68.0,144.0,0 
22 70.0,146.0,0 
23 67.0,145.0,0 
24 69.0,143.0,0 
25 70.0,140.0,0 
26 69.0,141.0,0 
27 67.0,145.0,0 
28 69.0,147.0,0 
29 71.0,147.0,0 
30 73.0,149.0,0 
31 70.0,152.0,0 
32 70.0,152.0,0 
33 71.0,151.0,0 
34 74.0,150.0,0 
35 74.0,150.0,0 
36 72.0,148.0,0 
37 70.0,144.0,0 
38 67.0,141.0,0 
39 64.0,138.0,0 
40 64.0,138.0,0 
41 63.0,137.0,0 
42 65.0,139.0,0 
43 68.0,142.0,0 
44 68.0,146.0,0 
45 67.0,145.0,0 
46 66.0,148.0,0 
47 64.0,150.0,0 
48 65.0,151.0,0 
49 66.0,154.0,0 
50 68.0,152.0,0 
51 68.0,150.0,0 
52 65.0,149.0,0 
53 66.0,152.0,0 
54 66.0,156.0,0 
55 66.0,156.0,0 
56 67.0,157.0,0 
57 69.0,153.0,0 
58 69.0,151.0,0 
59 68.0,150.0,0 
60 68.0,148.0,0 
61 69.0,147.0,0 
62 69.0,149.0,0 
63 69.0,149.0,0 
64 69.0,149.0,0 
65 69.0,147.0,0 
66 66.0,146.0,0 
67 69.0,145.0,0 
68 73.0,141.0,0 
69 72.0,140.0,0 
70 73.0,143.0,0 
71 74.0,144.0,0 
72 74.0,148.0,0 
73 71.0,149.0,0 
74 69.0,147.0,0 
75 66.0,150.0,0 
76 69.0,155.0,0 
77 67.0,155.0,0 
78 67.0,157.0,0 
79 68.0,154.0,0 
80 71.0,153.0,0 
81 68.0,152.0,0 
82 70.0,150.0,0 
83 72.0,150.0,0 
84 73.0,151.0,0 
85 75.0,147.0,0 
86 79.0,141.0,0 
87 78.0,144.0,0 
88 80.0,144.0,0 
89 82.0,146.0,0 
90 85.0,149.0,0 
91 85.0,147.0,0 
92 83.0,145.0,0 
93 82.0,144.0,0 
94 85.0,147.0,0 
95 86.0,146.0,0 
96 88.0,144.0,0 
97 84.0,142.0,0 
98 83.0,143.0,0 
99 83.0,141.0,0 
100 80.0,142.0,0 
101 79.0,139.0,0 
102 77.0,141.0,0 
103 77.0,145.0,0 
104 76.0,142.0,0 
105 76.0,140.0,0 
106 74.0,140.0,0 
107 73.0,139.0,0 
108 73.0,143.0,0 
109 73.0,145.0,0 
110 73.0,143.0,0 
111 76.0,142.0,0 
112 77.0,141.0,0 
113 76.0,140.0,0 
114 71.0,139.0,0 
115 73.0,139.0,0 
116 71.0,141.0,0 
117 70.0,142.0,0 
118 69.0,143.0,0 
119 72.0,142.0,0 
120 71.0,137.0,0 
121 72.0,140.0,0 
122 74.0,142.0,0 
123 74.0,140.0,0 
124 77.0,141.0,0 
125 72.0,146.0,0 
126 72.0,144.0,0 
127 73.0,147.0,0 
128 76.0,146.0,0 
129 79.0,147.0,0 
130 81.0,147.0,0 
131 82.0,150.0,0 
132 78.0,152.0,0 
133 76.0,150.0,0 
134 78.0,148.0,0 
135 77.0,149.0,0 
136 78.0,154.0,0 
137 78.0,154.0,0 
138 80.0,154.0,0 
139 78.0,156.0,0 
140 78.0,156.0,0 
141 76.0,160.0,0 
142 79.0,161.0,0 
143 77.0,161.0,0 
144 79.0,163.0,0 
145 80.0,164.0,0 
146 78.0,168.0,0 
147 74.0,168.0,0 
148 74.0,174.0,0 
149 70.0,174.0,0 
150 69.0,173.0,0 
151 70.0,174.0,0 
152 71.0,177.0,0 
153 69.0,177.0,0 
154 69.0,179.0,0 
155 67.0,175.0,0 
156 67.0,175.0,0 
157 67.0,177.0,0 
158 68.0,180.0,0 
159 64.0,178.0,0 
160 65.0,181.0,0 
161 64.0,180.0,0 
162 61.0,181.0,0 
163 64.0,180.0,0 
164 65.0,185.0,0 
165 70.0,184.0,0 
166 68.0,182.0,0 
167 68.0,182.0,0 
168 68.0,186.0,0 
169 69.0,183.0,0 
170 68.0,182.0,0 
171 71.0,181.0,0 
172 72.0,180.0,0 
173 70.0,178.0,0 
174 69.0,173.0,0 
175 71.0,171.0,0 
176 74.0,170.0,0 
177 76.0,172.0,0 
178 77.0,173.0,0 
179 76.0,170.0,0 
180 74.0,172.0,0 
181 75.0,171.0,0 
182 75.0,171.0,0 
183 77.0,173.0,0 
184 78.0,172.0,0 
185 73.0,175.0,0 
186 70.0,174.0,0 
187 68.0,172.0,0 
188 69.0,171.0,0 
189 67.0,169.0,0 
190 71.0,171.0,0 
191 72.0,172.0,0 
192 74.0,172.0,0 
