station,associatedTo,time,battery,rssi,x,y,z
sta1,ap3,1579966820294,99.7,[-66.0],111.86,153.89,0.00
sta1,ap3,1579966820697,99.7,[-66.0],112.34,154.25,0.00
sta1,ap3,1579966821068,99.7,[-66.0],112.81,154.61,0.00
sta1,ap3,1579966821435,99.7,[-65.0],113.29,154.97,0.00
sta1,ap3,1579966821803,99.7,[-65.0],113.77,155.33,0.00
sta1,ap3,1579966822177,99.7,[-65.0],114.25,155.69,0.00
sta1,ap3,1579966822547,99.7,[-65.0],114.73,156.05,0.00
sta1,ap3,1579966822920,99.7,[-64.0],115.21,156.41,0.00
sta1,ap3,1579966823292,99.7,[-64.0],115.69,156.77,0.00
sta1,ap3,1579966823666,99.7,[-64.0],116.17,157.13,0.00
sta1,ap3,1579966824040,99.7,[-64.0],116.65,157.49,0.00
sta1,ap3,1579966824417,99.7,[-64.0],117.13,157.84,0.00
sta1,ap3,1579966824779,99.7,[-63.0],117.60,158.20,0.00
sta1,ap3,1579966825188,99.7,[-63.0],118.08,158.56,0.00
sta1,ap3,1579966825565,99.7,[-63.0],118.56,158.92,0.00
sta1,ap3,1579966825950,99.7,[-63.0],119.04,159.28,0.00
sta1,ap3,1579966826325,99.7,[-63.0],119.52,159.64,0.00
